Director_Name,Runtime,Gross,Genres,Movie_Title,Plot_Keywords,Language,Content_Rating,Budget,Aspect_Ratio,Movie_ID,Production_Companies,Release_Date,Revenue
Mel Brooks,106.0,86300000.0,Comedy,Young Frankenstein,assistant|castle|experiment|frankenstein's monster|scientist,English,PG,2800000.0,1.85,3034,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Crossbow Productions"", ""id"": 1296}, {""name"": ""Gruskoff/Venture Films"", ""id"": 1297}, {""name"": ""Jouer Limited"", ""id"": 1298}]",1974-12-15,86273333
George A. Romero,95.0,952620.0,Horror,Diary of the Dead,barn|film student|hospital|mummy|video camera,English,R,2000000.0,1.85,13025,"[{""name"": ""Artfire Films"", ""id"": 3240}]",2007-09-08,5364858
Victor Nunez,113.0,9054736.0,Drama,Ulee's Gold,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,English,R,2700000.0,1.66,55306,"[{""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Nunez-Gowan"", ""id"": 75348}]",1997-06-13,0
Carroll Ballard,118.0,,Adventure|Family|Sport,The Black Stallion,black horse|boy horse relationship|horse|rescued by a horse|training,English,G,2700000.0,1.85,17264,"[{""name"": ""United Artists"", ""id"": 60}]",1979-10-17,37799643
John Ford,109.0,,Adventure|Comedy|Romance,Donovan's Reef,falling into water|medical doctor|priest|roof leak|swimming in the ocean,English,Not Rated,2686585.0,1.85,15875,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1963-06-12,6600000
Mel Brooks,93.0,119500000.0,Comedy|Western,Blazing Saddles,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,English,R,2600000.0,2.35,11072,"[{""name"": ""Crossbow Productions"", ""id"": 1296}, {""name"": ""Warner Bros."", ""id"": 6194}]",1974-02-07,119500000
Joseph Zito,97.0,32600000.0,Horror|Thriller,Friday the 13th: The Final Chapter,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,English,R,1800000.0,1.85,9730,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Friday Four, Inc."", ""id"": 93280}]",1984-04-13,32980880
Frank Sebastiano,86.0,475000.0,Comedy|Sport,Beer League,baseball|baseball movie|beer|slacker|softball,English,R,2800000.0,,14137,"[{""name"": ""Identity Films"", ""id"": 2870}, {""name"": ""CKRush Entertainment"", ""id"": 68353}]",2006-09-15,0
Stacy Peralta,105.0,2276368.0,Documentary|History|Sport,Riding Giants,beach|surfing|surfing contest|two word title|wave,English,PG-13,,,291,[],2004-07-09,3166000
Tony Giglio,100.0,,Horror|Thriller,Timber Falls,hiking|voyeur|voyeurism|west virginia|woods,English,R,2600000.0,1.85,8875,"[{""name"": ""Ascendant Pictures"", ""id"": 1204}, {""name"": ""A-Mark Entertainment"", ""id"": 2248}, {""name"": ""Film Tiger"", ""id"": 4305}, {""name"": ""Rifkin-Eberts"", ""id"": 4307}]",2007-12-07,0
Stanley Donen,103.0,,Comedy|Musical|Romance,Singin' in the Rain,actress|chorus girl|fan|friend|love,English,Approved,2540800.0,1.37,872,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1952-04-10,7200000
Michael Tiddes,86.0,40041683.0,Comedy|Fantasy,A Haunted House,hamburger|parody|priest|psychic|woman in a bikini,English,R,2500000.0,1.85,139038,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Open Road Films"", ""id"": 10427}]",2013-01-11,60141683
Dinesh D'Souza,87.0,33349949.0,Documentary,2016: Obama's America,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,English,PG,2500000.0,1.85,126509,[],2012-07-13,33400000
Tom Hanks,149.0,25809813.0,Comedy|Drama|Music,That Thing You Do!,band|drummer|jazz|pennsylvania|song,English,PG,26000000.0,1.37,9591,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Clavius Base"", ""id"": 38944}]",1996-10-04,34585416
Tommy Lee Wallace,98.0,14400000.0,Horror|Mystery|Sci-Fi,Halloween III: Season of the Witch,doctor|factory|halloween|holiday horror|stonehenge,English,R,2500000.0,2.35,10676,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1982-10-22,14400000
Don Taylor,98.0,,Action|Sci-Fi,Escape from the Planet of the Apes,ape|fear|future|spacecraft|spaceship,English,G,2500000.0,2.35,1687,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""APJAC Productions"", ""id"": 12943}]",1971-05-20,12348905
Martin Ritt,112.0,,Drama,Hud,alcoholism|forename as title|rancher|rodeo cowboy|texas,English,Approved,2500000.0,2.35,24748,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1963-05-29,10000000
Leslie Small,75.0,32230907.0,Comedy|Documentary,Kevin Hart: Let Me Explain,lying|montreal|reference to twitter|reference to youtube|toronto,English,R,2500000.0,1.85,181330,"[{""name"": ""Hartbeat Productions"", ""id"": 40268}]",2013-07-03,32230907
Gus Van Sant,104.0,6401336.0,Drama,My Own Private Idaho,friend|hustler|italy|narcolepsy|traveling,English,R,2500000.0,1.78,468,"[{""name"": ""Fine Line Features"", ""id"": 8}]",1991-10-17,0
Zach Braff,102.0,26781723.0,Comedy|Drama|Romance,Garden State,actor|doctor|drugs|home|pain,English,R,2500000.0,2.35,401,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Camelot Pictures"", ""id"": 11728}, {""name"": ""Large's Ark Productions"", ""id"": 11729}]",2004-07-28,26781723
Richard Linklater,105.0,5400000.0,Drama|Romance,Before Sunrise,american|conversations|kiss|love|train,English,R,2500000.0,1.85,76,"[{""name"": ""Detour Film Production"", ""id"": 98}]",1995-01-27,5535405
Alison Maclean,107.0,1282084.0,Drama,Jesus' Son,hospital|love|mennonite|shower|song,English,R,2500000.0,2.35,25636,"[{""name"": ""Evenstar Films"", ""id"": 4620}]",1999-09-05,0
Alice Wu,96.0,1186323.0,Comedy|Drama|Romance,Saving Face,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,English,R,,1.85,19316,[],2004-09-12,0
Jake Schreier,89.0,3325638.0,Comedy|Crime|Drama|Sci-Fi,Robot & Frank,burglary|dementia|near future|robot|thief,English,PG-13,2500000.0,2.35,84329,"[{""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Park Pictures"", ""id"": 13466}, {""name"": ""TBB"", ""id"": 13467}, {""name"": ""Dog Run Pictures"", ""id"": 13468}, {""name"": ""White Hat"", ""id"": 13469}]",2012-08-16,3325038
James Ponsoldt,95.0,6851969.0,Comedy|Drama|Romance,The Spectacular Now,crying man|high school|high school senior|men's clothing store|party,English,R,2500000.0,2.35,157386,"[{""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Andrew Lauren Productions (ALP)"", ""id"": 19194}, {""name"": ""Global Produce"", ""id"": 30133}, {""name"": ""A24"", ""id"": 41077}]",2013-08-02,6854611
Larry Charles,101.0,12995673.0,Comedy|Documentary|War,Religulous,catholic|christian|jew|muslim|religion,English,R,2500000.0,1.78,13007,"[{""name"": ""Lions Gate Films"", ""id"": 35}]",2008-10-01,0
Joshua Tickell,112.0,173783.0,Documentary,Fuel,alternative energy|energy|fuel|green|oil,English,Not Rated,2500000.0,1.85,13518,[],2008-11-14,0
Tim Boxell,100.0,118666.0,Drama,Valley of the Heart's Delight,,English,,2500000.0,1.85,116584,[],2006-04-24,0
Reed Cowan,80.0,99851.0,Documentary,8: The Mormon Proposition,church|marriage|mormon|mormon church|proposition,English,R,2500000.0,1.78,40428,[],2010-01-01,0
Alex Rivera,90.0,75727.0,Drama|Romance|Sci-Fi|Thriller,Sleep Dealer,computer|future|mexican immigrant|network|wilhelm scream,Spanish,PG-13,2500000.0,1.85,20764,"[{""name"": ""Likely Story"", ""id"": 1785}]",2008-12-10,107559
James Gunn,96.0,322157.0,Comedy|Crime|Drama,Super,drug dealer|superhero|tragedy|tragic hero|tragic love,English,R,2500000.0,1.85,45132,"[{""name"": ""This Is That Productions"", ""id"": 10059}, {""name"": ""Ambush Entertainment"", ""id"": 14406}, {""name"": ""Crimson Bolt"", ""id"": 14407}]",2010-09-09,324138
John Murlowski,89.0,,Comedy|Drama|Family|Romance,Christmas Mail,boss|holiday|letter|north pole|santa,English,TV-PG,2500000.0,,76706,[],2010-12-01,0
Danny Perez,94.0,,Horror,Antibirth,,English,,3500000.0,,332285,"[{""name"": ""Hideaway Pictures"", ""id"": 20068}, {""name"": ""Traverse Media"", ""id"": 46241}, {""name"": ""Culmination Productions"", ""id"": 86523}]",2016-09-02,0
Spike Lee,120.0,5731103.0,Drama|History,Get on the Bus,actor|bus|march|million man march|religion,English,R,2400000.0,1.85,49471,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]",1996-10-16,5731103
Mike Judge,84.0,438653.0,Adventure|Comedy|Sci-Fi,Idiocracy,experiment|future|hibernation|stupidity|top secret,English,R,,1.85,7512,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Ternion Pictures"", ""id"": 20992}]",2006-09-01,495303
George Sidney,101.0,,Comedy|Musical,Bathing Beauty,college|teacher|theatrical producer|tutu|wedding,English,Passed,2361000.0,1.37,43546,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1944-07-01,6892000
Carmen Marron,105.0,178739.0,Drama|Musical,Go for It!,exclamation point in title|imperative in title|punctuation in title|three word title,English,PG-13,2450000.0,1.85,61038,"[{""name"": ""Pantelion Film"", ""id"": 8573}]",2011-05-13,0
Tim McCanlies,97.0,565592.0,Comedy|Drama|Family,"Dancer, Texas Pop. 81",best friend|friendship|population|state in title|texas,English,PG,,1.85,78373,"[{""name"": ""HSX Films"", ""id"": 4714}, {""name"": ""Chase Productions"", ""id"": 16517}]",1998-05-01,565592
George Sidney,108.0,,Drama|Family|Musical|Romance,Show Boat,gambling|interracial marriage|love|miscegenation|showboat,English,Approved,2295429.0,1.33,17820,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1951-07-13,11000000
Jason Stone,108.0,,Thriller,The Calling,bouquet|house fire|praying|serial killer|tied to a chair,English,R,,,283384,"[{""name"": ""Darius Films"", ""id"": 5486}, {""name"": ""Manis Film"", ""id"": 21882}, {""name"": ""Breaking Ball Films"", ""id"": 29098}, {""name"": ""Stage 6 Films"", ""id"": 29099}]",2014-08-05,0
Jerry Rees,90.0,,Adventure|Animation|Comedy|Family|Fantasy|Musical,The Brave Little Toaster,journey|obsolescence|radio|toaster|vacuum cleaner,English,Not Rated,2300000.0,,19933,"[{""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""Hyperion Pictures"", ""id"": 7339}]",1987-07-09,0
James Algar,120.0,76400000.0,Animation|Family|Fantasy|Music,Fantasia,apprentice|classical music|disney|mouse|orchestra,English,G,2280000.0,1.37,756,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",1940-11-13,83320000
Jaco Booyens,90.0,,Drama|Thriller,8 Days,,English,PG-13,2500000.0,,433715,"[{""name"": ""After Eden Pictures"", ""id"": 85248}]",2014-06-15,0
Steve Miner,91.0,36200000.0,Horror|Thriller,Friday the 13th Part III,defecation|hockey mask|jason voorhees|lake|serial killer,English,R,4000000.0,2.35,9728,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Jason Productions"", ""id"": 7513}]",1982-08-13,36690067
Danny Steinmann,92.0,21300000.0,Horror|Mystery|Thriller,Friday the 13th: A New Beginning,jason voorhees|murder|new jersey|nightmare|teenager,English,R,2200000.0,1.85,9731,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Georgetown Productions Inc."", ""id"": 16779}]",1985-03-22,21930418
Michael Landon Jr.,117.0,379643.0,Drama,The Last Sin Eater,1850s|christian film|dark secret|funeral|sin eater,English,PG-13,2200000.0,1.85,9916,[],2007-02-09,0
Jon Gunn,120.0,12985267.0,Drama,Do You Believe?,belief|faith|pastor|question in title|three word title,English,PG-13,2300000.0,,309425,"[{""name"": ""Believe Entertainment"", ""id"": 3308}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Toy Gun Films"", ""id"": 34233}, {""name"": ""10 West Studios"", ""id"": 48509}]",2015-03-20,0
Hayley Cloake,90.0,,Thriller,Impact Point,championship|hit and run|police|police investigation|volleyball,English,R,2200000.0,,14156,[],2008-06-13,0
Tay Garnett,119.0,,Drama,The Valley of Decision,immigrant|maid|steel mill|strike|union,English,Passed,2160000.0,1.37,43610,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1945-06-01,9132000
William Wyler,172.0,23650000.0,Drama|Romance|War,The Best Years of Our Lives,love|pity|readjusting to civilian life|veteran|world war two veteran,English,Not Rated,2100000.0,1.37,887,"[{""name"": ""Samuel Goldwyn Company, The"", ""id"": 28205}]",1946-12-25,23650000
Larry Clark,115.0,510092.0,Biography|Crime|Drama,Bully,cruelty|friend|male frontal nudity|male nudity|pubic hair,English,R,,1.85,9517,"[{""name"": ""StudioCanal"", ""id"": 694}]",2001-06-15,480811
Robert Fontaine,125.0,3330.0,Crime|Drama,Mi America,,English,R,2100000.0,2.35,364083,"[{""name"": ""Industrial House Films"", ""id"": 65589}]",2015-10-16,3330
Patricia Cardoso,89.0,,Drama,Lies in Plain Sight,,English,TV-PG,2100000.0,1.78,69640,[],2010-10-03,0
Dan Perri,100.0,,Comedy|Drama|Mystery|Romance|Thriller,Sharkskin,,English,,2100000.0,2.39,371085,[],2015-01-01,0
Anthony O'Brien,81.0,,Adventure|Drama|Western,The Timber,,English,,2100000.0,2.35,322443,"[{""name"": ""ANA Media"", ""id"": 21817}]",2015-02-27,0
Michael Herz,96.0,792966.0,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger Part II,bare breasts|japan|tokyo japan|toxic avenger|troma,English,R,2300000.0,1.33,28165,"[{""name"": ""Troma Entertainment"", ""id"": 3052}]",1989-02-24,0
Woody Allen,89.0,,Comedy|Sci-Fi,Sleeper,frozen|future|health food|leader|police,English,PG,2000000.0,1.85,11561,"[{""name"": ""Rollins-Joffe Productions"", ""id"": 13954}]",1973-12-17,18344729
Robert Mulligan,129.0,,Crime|Drama,To Kill a Mockingbird,1930s|alabama|lawyer|six year old|trial,English,Not Rated,2000000.0,1.85,595,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1962-12-25,13129846
Kimberly Peirce,118.0,11533945.0,Biography|Crime|Drama|Romance,Boys Don't Cry,drinking|female dressed as male|love|nebraska|transgender,English,R,2000000.0,1.85,226,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""The Independent Film Channel Productions"", ""id"": 54}, {""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Hart-Sharp Entertainment"", ""id"": 11351}]",1999-09-02,11540607
Alex Kendrick,129.0,34522221.0,Drama,Courageous,faith|fatherhood|integrity|police|responsibility,English,PG-13,2000000.0,2.35,72213,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""Sherwood Pictures"", ""id"": 41967}, {""name"": ""Alabama Production Group"", ""id"": 63902}]",2011-09-30,34522221
Robert Rossen,134.0,,Drama|Sport,The Hustler,drink|manager|money|partner|pool hall,English,Unrated,2000000.0,2.35,990,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Rossen Films"", ""id"": 22820}]",1961-09-25,7600000
Jack Conway,119.0,,Adventure|Drama|Romance|Western,Boom Town,oil|oil field|oil tycoon|partnership|wildcatter,English,Passed,1614000.0,1.37,55604,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1940-08-30,9172000
Shari Springer Berman,101.0,6003587.0,Biography|Comedy|Drama,American Splendor,1980s|comic book|dark horse comics|reference to david letterman|robert crumb,English,R,,1.85,2771,[],2003-08-15,6003587
Richard Linklater,80.0,5792822.0,Drama|Romance,Before Sunset,book|bookstore|love|simultaneity|train,English,R,2700000.0,1.85,80,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Detour Film Production"", ""id"": 98}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]",2004-02-10,15992615
Catherine Hardwicke,100.0,4599680.0,Drama,Thirteen,13 year olds|adolescence|friend|peer pressure|teacher,English,R,1500000.0,1.85,11023,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Sound for Film"", ""id"": 1143}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Antidote Films (I)"", ""id"": 23912}]",2003-08-20,4601043
Elia Kazan,118.0,,Drama|Romance,Gentleman's Agreement,bigotry|jewish|prejudice|racism|writer,English,Approved,2000000.0,1.37,33667,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1947-11-11,7800000
Debra Granik,100.0,6531491.0,Drama,Winter's Bone,bail|crystal meth|family relationships|female protagonist|search for father,English,R,2000000.0,1.85,39013,"[{""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Winter's Bone Productions"", ""id"": 19778}]",2010-06-11,13831503
Henry King,106.0,,Drama|Musical|Romance,Alexander's Ragtime Band,band|dance|ragtime|singer|violinist,English,Approved,2000000.0,1.37,43839,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1938-05-24,4000000
Miranda July,91.0,3885134.0,Comedy|Drama,Me and You and Everyone We Know,fellatio|seven word title|shoe salesman|title directed by female|written by director,English,R,2000000.0,1.85,1382,"[{""name"": ""IFC Films"", ""id"": 307}]",2005-06-17,0
Charles Ferguson,105.0,4311834.0,Crime|Documentary,Inside Job,florida|iceland|interview|new york city new york|recession,English,PG-13,,2.35,44639,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Sony Pictures Home Entertainment"", ""id"": 5388}]",2010-10-08,7871522
David Ayer,116.0,3335839.0,Action|Crime|Drama|Thriller,Harsh Times,blood splatter|friend|lapd|mexican|violence,English,R,2000000.0,1.85,7873,"[{""name"": ""The Weinstein Company"", ""id"": 308}]",2005-09-11,5967038
Jerry Jameson,97.0,2557668.0,Crime|Drama|Thriller,Captive,auto theft|based on true story|drug addict|kidnapping|violence,English,PG-13,2000000.0,1.85,331190,"[{""name"": ""Itaca Films"", ""id"": 16322}, {""name"": ""BN Films"", ""id"": 30531}, {""name"": ""Brightside Entertainment"", ""id"": 56735}, {""name"": ""1019 Entertainment"", ""id"": 56736}, {""name"": ""Yoruba Saxon Productions"", ""id"": 65927}]",2015-09-17,2801508
Steven Soderbergh,101.0,2506446.0,Comedy|Romance,Full Frontal,birthday|friend|hollywood|party|sex,English,R,2000000.0,1.85,15186,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Populist Pictures"", ""id"": 14729}, {""name"": ""Monophonic Inc."", ""id"": 69989}]",2002-08-02,2506446
John Cameron Mitchell,101.0,1984378.0,Comedy|Drama|Romance,Shortbus,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,English,Unrated,2000000.0,1.78,1378,"[{""name"": ""Fortissimo Films"", ""id"": 1615}, {""name"": ""Process Productions"", ""id"": 1616}, {""name"": ""Q Television"", ""id"": 1617}]",2006-05-20,5179037
Gary Rogers,120.0,1098224.0,Adventure,"The Book of Mormon Movie, Volume 1: The Journey",jerusalem|journey|promised land|ship|wilderness,English,PG-13,2000000.0,1.85,48382,[],2003-09-12,1672730
Charles Ferguson,102.0,1430185.0,Documentary|War,No End in Sight,american politics|iraq|iraq war|occupation|white house,English,,2000000.0,1.85,12901,[],2007-07-27,1431623
Marielle Heller,102.0,1477002.0,Drama|Romance,The Diary of a Teenage Girl,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,English,R,2000000.0,2.35,250124,"[{""name"": ""Caviar Films"", ""id"": 2699}, {""name"": ""Cold Iron Pictures"", ""id"": 3916}, {""name"": ""Archer Gray"", ""id"": 41640}]",2015-08-07,1477002
